file,url,in_sitemap,recommendation,content_level,word_count,title,dup_title,description,dup_desc,canonical,meta_robots,h1,internal_links
remixes/chill-electronic-remix-session-late-night-club-perspective-2.html,https://remixes.vincentbastille.online/remixes/chill-electronic-remix-session-late-night-club-perspective-2.html,no,🟠 REVIEW — thin or dup,THIN,388,Chill Electronic Remix Session Late-Night Club Perspective 2 | Vincent Bastille Remixes,,"Chill Electronic Remix Session Late-Night Club Perspective 2 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp liste",,https://remixes.vincentbastille.online/seo-pages/chill-electronic-remix-session-late-night-club-perspective-2.html,"index, follow",Chill Electronic Remix Session Late-Night Club Perspective 2,10
remixes/chill-electronic-remix-session-late-night-producer-analysis-5.html,https://remixes.vincentbastille.online/remixes/chill-electronic-remix-session-late-night-producer-analysis-5.html,no,🟠 REVIEW — thin or dup,THIN,392,Chill Electronic Remix Session Late-Night Producer Analysis 5 | Vincent Bastille Remixes,,"Chill Electronic Remix Session Late-Night Producer Analysis 5 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp list",,https://remixes.vincentbastille.online/seo-pages/chill-electronic-remix-session-late-night-producer-analysis-5.html,"index, follow",Chill Electronic Remix Session Late-Night Producer Analysis 5,10
remixes/chill-electronic-remix-session-warm-listening-notes-3.html,https://remixes.vincentbastille.online/remixes/chill-electronic-remix-session-warm-listening-notes-3.html,no,🟠 REVIEW — thin or dup,THIN,398,Chill Electronic Remix Session Warm Listening Notes 3 | Vincent Bastille Remixes,,"Chill Electronic Remix Session Warm Listening Notes 3 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening an",,https://remixes.vincentbastille.online/seo-pages/chill-electronic-remix-session-warm-listening-notes-3.html,"index, follow",Chill Electronic Remix Session Warm Listening Notes 3,10
remixes/chill-electronic-remix-session-warm-listening-notes-4.html,https://remixes.vincentbastille.online/remixes/chill-electronic-remix-session-warm-listening-notes-4.html,no,🟠 REVIEW — thin or dup,THIN,396,Chill Electronic Remix Session Warm Listening Notes 4 | Vincent Bastille Remixes,,"Chill Electronic Remix Session Warm Listening Notes 4 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening an",,https://remixes.vincentbastille.online/seo-pages/chill-electronic-remix-session-warm-listening-notes-4.html,"index, follow",Chill Electronic Remix Session Warm Listening Notes 4,10
remixes/cinematic-electronic-remix.html,https://remixes.vincentbastille.online/remixes/cinematic-electronic-remix.html,YES,🟢 KEEP — sitemap,OK,469,Cinematic Electronic Remix | Vincent Bastille Remixes,,"Explore cinematic electronic remix through Vincent Bastille's cinematic club storytelling, with curated listening paths and direct support links.",,https://remixes.vincentbastille.online/cinematic-electronic-remix.html,none,Cinematic Electronic Remix,6
remixes/club-house-remix-128-bpm.html,https://remixes.vincentbastille.online/remixes/club-house-remix-128-bpm.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,831,Club House Remix 128 Bpm — Complete Guide 2026,,"Why is Club House Remix 128 Bpm taking over underground clubs? Explore the sounds, culture, and production secrets behind this essential style.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-128-bpm.html,none,Club House Remix 128 Bpm,19
remixes/club-house-remix-2026.html,https://remixes.vincentbastille.online/remixes/club-house-remix-2026.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,892,Club House Remix 2026 — Complete Guide 2026,,Discover how Club House Remix 2026 transforms dancefloors in 2026 — the complete guide for DJs and music lovers who want deeper understanding.,,https://remixes.vincentbastille.online/seo-pages/club-house-remix-2026.html,none,Club House Remix 2026,19
remixes/club-house-remix-archive-entry.html,https://remixes.vincentbastille.online/remixes/club-house-remix-archive-entry.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,890,Club House Remix Archive Entry — Complete Guide 2026,,From late-night clubs to bedroom listening sessions — how Club House Remix Archive Entry creates unforgettable musical moments.,,https://remixes.vincentbastille.online/seo-pages/club-house-remix-archive-entry.html,none,Club House Remix Archive Entry,18
remixes/club-house-remix-berlin.html,https://remixes.vincentbastille.online/remixes/club-house-remix-berlin.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,862,Understanding Club House Remix Berlin — Vincent Bastille,,"Looking for the best Club House Remix Berlin experience? This guide breaks down the sounds, feelings, and culture behind the style.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-berlin.html,none,Club House Remix Berlin,18
remixes/club-house-remix-detroit.html,https://remixes.vincentbastille.online/remixes/club-house-remix-detroit.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,888,Club House Remix Detroit — Complete Guide 2026,,"Explore Club House Remix Detroit from dancefloor to studio: production insights, DJ techniques, and the artists who define the sound in 2026.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-detroit.html,none,Club House Remix Detroit,18
remixes/club-house-remix-emotional-guide.html,https://remixes.vincentbastille.online/remixes/club-house-remix-emotional-guide.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,895,Club House Remix Emotional Guide — Complete Guide 2026,,"The complete Club House Remix Emotional Guide deep dive: history, production, DJ application, and why it matters more than ever in 2026.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-emotional-guide.html,none,Club House Remix Emotional Guide,19
remixes/club-house-remix-for-djs.html,https://remixes.vincentbastille.online/remixes/club-house-remix-for-djs.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,901,"Club House Remix For Djs: Culture, Sound & Production",,Everything you need to know about Club House Remix For Djs: from BPM selection to emotional impact. A definitive guide by Vincent Bastille.,,https://remixes.vincentbastille.online/seo-pages/club-house-remix-for-djs.html,none,Club House Remix For Djs,19
remixes/club-house-remix-guide.html,https://remixes.vincentbastille.online/remixes/club-house-remix-guide.html,YES,🟢 KEEP — sitemap,OK,953,Understanding Club House Remix Guide — Vincent Bastille,,Everything you need to know about Club House Remix Guide: from BPM selection to emotional impact. A definitive guide by Vincent Bastille.,,https://remixes.vincentbastille.online/seo-pages/club-house-remix-guide.html,none,Club House Remix Guide,20
remixes/club-house-remix-hypnotic-session.html,https://remixes.vincentbastille.online/remixes/club-house-remix-hypnotic-session.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,882,"Club House Remix Hypnotic Session: Culture, Sound & Production",,Everything you need to know about Club House Remix Hypnotic Session: from BPM selection to emotional impact. A definitive guide by Vincent Bastille.,,https://remixes.vincentbastille.online/seo-pages/club-house-remix-hypnotic-session.html,none,Club House Remix Hypnotic Session,19
remixes/club-house-remix-late-night.html,https://remixes.vincentbastille.online/remixes/club-house-remix-late-night.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,847,The Best Club House Remix Late Night: DJ & Listener Guide,,"Why is Club House Remix Late Night taking over underground clubs? Explore the sounds, culture, and production secrets behind this essential style.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-late-night.html,none,Club House Remix Late Night,19
remixes/club-house-remix-london.html,https://remixes.vincentbastille.online/remixes/club-house-remix-london.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,857,"Club House Remix London: Culture, Sound & Production",,"The complete Club House Remix London deep dive: history, production, DJ application, and why it matters more than ever in 2026.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-london.html,none,Club House Remix London,18
remixes/club-house-remix-new-york.html,https://remixes.vincentbastille.online/remixes/club-house-remix-new-york.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,900,Club House Remix New York — Complete Guide 2026,,"The complete Club House Remix New York deep dive: history, production, DJ application, and why it matters more than ever in 2026.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-new-york.html,none,Club House Remix New York,19
remixes/club-house-remix-peak-hour.html,https://remixes.vincentbastille.online/remixes/club-house-remix-peak-hour.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,959,Understanding Club House Remix Peak Hour — Vincent Bastille,,Discover how Club House Remix Peak Hour transforms dancefloors in 2026 — the complete guide for DJs and music lovers who want deeper understanding.,,https://remixes.vincentbastille.online/seo-pages/club-house-remix-peak-hour.html,none,Club House Remix Peak Hour,20
remixes/club-house-remix-sound-design-notes.html,https://remixes.vincentbastille.online/remixes/club-house-remix-sound-design-notes.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,838,"Club House Remix Sound Design Notes: Culture, Sound & Production",,"Why is Club House Remix Sound Design Notes taking over underground clubs? Explore the sounds, culture, and production secrets behind this essential style.",,https://remixes.vincentbastille.online/seo-pages/club-house-remix-sound-design-notes.html,none,Club House Remix Sound Design Notes,19
remixes/club-house-remix.html,https://remixes.vincentbastille.online/remixes/club-house-remix.html,YES,🟢 KEEP — sitemap,OK,887,Understanding Club House Remix — Vincent Bastille,,Everything you need to know about Club House Remix: from BPM selection to emotional impact. A definitive guide by Vincent Bastille.,,https://remixes.vincentbastille.online/seo-pages/club-house-remix.html,none,Club House Remix,19
remixes/coldplay-remix-house.html,https://remixes.vincentbastille.online/remixes/coldplay-remix-house.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,476,Coldplay Remix House | Vincent Bastille Remixes,,"Explore coldplay remix house through Vincent Bastille's cinematic club storytelling, with curated listening paths and direct support links.",,https://remixes.vincentbastille.online/coldplay-remix-house.html,none,Coldplay Remix House,6
remixes/daft-punk-style-remix.html,https://remixes.vincentbastille.online/remixes/daft-punk-style-remix.html,YES,🟢 KEEP — sitemap,OK,481,Daft Punk Style Remix | Vincent Bastille Remixes,,"Explore daft punk style remix through Vincent Bastille's cinematic club storytelling, with curated listening paths and direct support links.",,https://remixes.vincentbastille.online/daft-punk-style-remix.html,none,Daft Punk Style Remix,6
remixes/dancefloor-house-remix-128-bpm-deep-dive.html,https://remixes.vincentbastille.online/remixes/dancefloor-house-remix-128-bpm-deep-dive.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,408,Dancefloor House Remix 128 Bpm Deep Dive | Vincent Bastille Remixes,,"Dancefloor House Remix 128 Bpm Deep Dive — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and club-focuse",,https://remixes.vincentbastille.online/seo-pages/dancefloor-house-remix-128-bpm-deep-dive.html,"index, follow",Dancefloor House Remix 128 Bpm Deep Dive,10
remixes/dancefloor-house-remix-128-bpm-emotional-deep-dive-2.html,https://remixes.vincentbastille.online/remixes/dancefloor-house-remix-128-bpm-emotional-deep-dive-2.html,no,🟠 REVIEW — thin or dup,THIN,384,Dancefloor House Remix 128 Bpm Emotional Deep Dive 2 | Vincent Bastille Remixes,,"Dancefloor House Remix 128 Bpm Emotional Deep Dive 2 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and",,https://remixes.vincentbastille.online/seo-pages/dancefloor-house-remix-128-bpm-emotional-deep-dive-2.html,"index, follow",Dancefloor House Remix 128 Bpm Emotional Deep Dive 2,10
remixes/dancefloor-house-remix-128-bpm-emotional-mix-culture-3.html,https://remixes.vincentbastille.online/remixes/dancefloor-house-remix-128-bpm-emotional-mix-culture-3.html,no,🟠 REVIEW — thin or dup,THIN,392,Dancefloor House Remix 128 Bpm Emotional Mix Culture 3 | Vincent Bastille Remixes,,"Dancefloor House Remix 128 Bpm Emotional Mix Culture 3 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening a",,https://remixes.vincentbastille.online/seo-pages/dancefloor-house-remix-128-bpm-emotional-mix-culture-3.html,"index, follow",Dancefloor House Remix 128 Bpm Emotional Mix Culture 3,10
remixes/dancefloor-house-remix-128-bpm-hypnotic-club-perspective-5.html,https://remixes.vincentbastille.online/remixes/dancefloor-house-remix-128-bpm-hypnotic-club-perspective-5.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,423,Dancefloor House Remix 128 Bpm Hypnotic Club Perspective 5 | Vincent Bastille Remixes,,"Dancefloor House Remix 128 Bpm Hypnotic Club Perspective 5 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listeni",,https://remixes.vincentbastille.online/seo-pages/dancefloor-house-remix-128-bpm-hypnotic-club-perspective-5.html,"index, follow",Dancefloor House Remix 128 Bpm Hypnotic Club Perspective 5,10
remixes/dancefloor-house-remix-128-bpm-hypnotic-selection-6.html,https://remixes.vincentbastille.online/remixes/dancefloor-house-remix-128-bpm-hypnotic-selection-6.html,no,🟠 REVIEW — thin or dup,THIN,391,Dancefloor House Remix 128 Bpm Hypnotic Selection 6 | Vincent Bastille Remixes,,"Dancefloor House Remix 128 Bpm Hypnotic Selection 6 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and",,https://remixes.vincentbastille.online/seo-pages/dancefloor-house-remix-128-bpm-hypnotic-selection-6.html,"index, follow",Dancefloor House Remix 128 Bpm Hypnotic Selection 6,10
remixes/dancefloor-house-remix-128-bpm-late-night-mix-culture-4.html,https://remixes.vincentbastille.online/remixes/dancefloor-house-remix-128-bpm-late-night-mix-culture-4.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,410,Dancefloor House Remix 128 Bpm Late-Night Mix Culture 4 | Vincent Bastille Remixes,,"Dancefloor House Remix 128 Bpm Late-Night Mix Culture 4 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening",,https://remixes.vincentbastille.online/seo-pages/dancefloor-house-remix-128-bpm-late-night-mix-culture-4.html,"index, follow",Dancefloor House Remix 128 Bpm Late-Night Mix Culture 4,10
remixes/deep-house-remix-120-bpm.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-120-bpm.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,897,Deep House Remix 120 Bpm — Complete Guide 2026,,From late-night clubs to bedroom listening sessions — how Deep House Remix 120 Bpm creates unforgettable musical moments.,,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-120-bpm.html,none,Deep House Remix 120 Bpm,18
remixes/deep-house-remix-122-bpm.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-122-bpm.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,857,Deep House Remix 122 Bpm — Complete Guide 2026,,"Explore Deep House Remix 122 Bpm from dancefloor to studio: production insights, DJ techniques, and the artists who define the sound in 2026.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-122-bpm.html,none,Deep House Remix 122 Bpm,18
remixes/deep-house-remix-124-bpm-cinematic-archive-entry-3.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-124-bpm-cinematic-archive-entry-3.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,401,Deep House Remix 124 Bpm Cinematic Archive Entry 3 | Vincent Bastille Remixes,,"Deep House Remix 124 Bpm Cinematic Archive Entry 3 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and c",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-124-bpm-cinematic-archive-entry-3.html,"index, follow",Deep House Remix 124 Bpm Cinematic Archive Entry 3,10
remixes/deep-house-remix-124-bpm-cinematic-club-perspective-2.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-124-bpm-cinematic-club-perspective-2.html,no,🟠 REVIEW — thin or dup,THIN,374,Deep House Remix 124 Bpm Cinematic Club Perspective 2 | Vincent Bastille Remixes,,"Deep House Remix 124 Bpm Cinematic Club Perspective 2 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening an",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-124-bpm-cinematic-club-perspective-2.html,"index, follow",Deep House Remix 124 Bpm Cinematic Club Perspective 2,10
remixes/deep-house-remix-124-bpm-club-perspective.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-124-bpm-club-perspective.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,403,Deep House Remix 124 Bpm Club Perspective | Vincent Bastille Remixes,,"Deep House Remix 124 Bpm Club Perspective — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and club-focus",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-124-bpm-club-perspective.html,"index, follow",Deep House Remix 124 Bpm Club Perspective,10
remixes/deep-house-remix-124-bpm-club-ready-guide-5.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-124-bpm-club-ready-guide-5.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,406,Deep House Remix 124 Bpm Club-Ready Guide 5 | Vincent Bastille Remixes,,"Deep House Remix 124 Bpm Club-Ready Guide 5 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and club-foc",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-124-bpm-club-ready-guide-5.html,"index, follow",Deep House Remix 124 Bpm Club-Ready Guide 5,10
remixes/deep-house-remix-124-bpm-late-night-producer-analysis-6.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-124-bpm-late-night-producer-analysis-6.html,no,🟠 REVIEW — thin or dup,THIN,394,Deep House Remix 124 Bpm Late-Night Producer Analysis 6 | Vincent Bastille Remixes,,"Deep House Remix 124 Bpm Late-Night Producer Analysis 6 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-124-bpm-late-night-producer-analysis-6.html,"index, follow",Deep House Remix 124 Bpm Late-Night Producer Analysis 6,10
remixes/deep-house-remix-124-bpm-underground-deep-dive-4.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-124-bpm-underground-deep-dive-4.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,420,Deep House Remix 124 Bpm Underground Deep Dive 4 | Vincent Bastille Remixes,,"Deep House Remix 124 Bpm Underground Deep Dive 4 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and clu",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-124-bpm-underground-deep-dive-4.html,"index, follow",Deep House Remix 124 Bpm Underground Deep Dive 4,10
remixes/deep-house-remix-124-bpm.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-124-bpm.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,578,Deep House Remix 124 Bpm,,Deep House Remix 124 Bpm remix guide by Vincent Bastille,,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-124-bpm.html,none,Deep House Remix 124 Bpm,0
remixes/deep-house-remix-128-bpm.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-128-bpm.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,888,Deep House Remix 128 Bpm Deep Dive | House Music Guide,,From late-night clubs to bedroom listening sessions — how Deep House Remix 128 Bpm creates unforgettable musical moments.,,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-128-bpm.html,none,Deep House Remix 128 Bpm,20
remixes/deep-house-remix-album.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-album.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,475,Deep House Remix Album | Vincent Bastille Remixes,,"Explore deep house remix album through Vincent Bastille's cinematic club storytelling, with curated listening paths and direct support links.",,https://remixes.vincentbastille.online/deep-house-remix-album.html,none,Deep House Remix Album,6
remixes/deep-house-remix-archive-entry.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-archive-entry.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,873,Deep House Remix Archive Entry Deep Dive | House Music Guide,,"Explore Deep House Remix Archive Entry from dancefloor to studio: production insights, DJ techniques, and the artists who define the sound in 2026.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-archive-entry.html,none,Deep House Remix Archive Entry,20
remixes/deep-house-remix-club-perspective.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-club-perspective.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,908,Deep House Remix Club Perspective Deep Dive | House Music Guide,,"The hidden language of Deep House Remix Club Perspective decoded — how top DJs use it to move crowds, and why it resonates so deeply.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-club-perspective.html,none,Deep House Remix Club Perspective,17
remixes/deep-house-remix-ibiza.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-ibiza.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,849,Understanding Deep House Remix Ibiza — Vincent Bastille,,"The hidden language of Deep House Remix Ibiza decoded — how top DJs use it to move crowds, and why it resonates so deeply.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-ibiza.html,none,Deep House Remix Ibiza,18
remixes/deep-house-remix-late-night.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-late-night.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,913,The Best Deep House Remix Late Night: DJ & Listener Guide,,"Explore Deep House Remix Late Night from dancefloor to studio: production insights, DJ techniques, and the artists who define the sound in 2026.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-late-night.html,none,Deep House Remix Late Night,18
remixes/deep-house-remix-listening-session.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-listening-session.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,899,Understanding Deep House Remix Listening Session — Vincent Bastille,,"Explore Deep House Remix Listening Session from dancefloor to studio: production insights, DJ techniques, and the artists who define the sound in 2026.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-listening-session.html,none,Deep House Remix Listening Session,21
remixes/deep-house-remix-paris.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-paris.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,927,Understanding Deep House Remix Paris — Vincent Bastille,,"Why is Deep House Remix Paris taking over underground clubs? Explore the sounds, culture, and production secrets behind this essential style.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-paris.html,none,Deep House Remix Paris,18
remixes/deep-house-remix-sound-design-notes.html,https://remixes.vincentbastille.online/remixes/deep-house-remix-sound-design-notes.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,822,Deep House Remix Sound Design Notes Deep Dive | House Music Guide,,"The hidden language of Deep House Remix Sound Design Notes decoded — how top DJs use it to move crowds, and why it resonates so deeply.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix-sound-design-notes.html,none,Deep House Remix Sound Design Notes,19
remixes/deep-house-remix.html,https://remixes.vincentbastille.online/remixes/deep-house-remix.html,YES,🟢 KEEP — sitemap,OK,931,Deep House Remix Deep Dive | House Music Guide,,"The complete Deep House Remix deep dive: history, production, DJ application, and why it matters more than ever in 2026.",,https://remixes.vincentbastille.online/seo-pages/deep-house-remix.html,none,Deep House Remix,21
remixes/deep-house-remixes-france.html,https://remixes.vincentbastille.online/remixes/deep-house-remixes-france.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,595,La nostalgie électronique : le deep house et les remixes de Vincent Bastille,,"Découvrez l'album de remixes legacy de Vincent Bastille, producteur électronique du Mans, France, et redécouvrez les classiques du deep house",,https://vincent-bastille-remixes-legacy.vercel.app/seo-pages/deep-house-remixes-france.html,none,"🎵 Le deep house revisité par Vincent Bastille, producteur électronique du Mans",0
remixes/depeche-mode-remix-electronic.html,https://remixes.vincentbastille.online/remixes/depeche-mode-remix-electronic.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,482,Depeche Mode Remix Electronic | Vincent Bastille Remixes,,"Explore depeche mode remix electronic through Vincent Bastille's cinematic club storytelling, with curated listening paths and direct support links.",,https://remixes.vincentbastille.online/depeche-mode-remix-electronic.html,none,Depeche Mode Remix Electronic,6
remixes/depeche-mode-remixes-electroniques.html,https://remixes.vincentbastille.online/remixes/depeche-mode-remixes-electroniques.html,YES,🟢 KEEP — sitemap,OK,816,Depeche Mode's Legacy: How Their Unconventional Sound Shaped the Future of Electronic Music,,"Discover how Depeche Mode's raw, dark sound has inspired the next generation of electronic producers, including Vincent Bastille's 'Remixes Legacy' album on Bandcamp",,https://vincent-bastille-remixes-legacy.vercel.app/seo-pages/depeche-mode-remixes-electroniques.html,none,🎵 The Dark Side of the Dancefloor: How Depeche Mode's Influence Pervades Modern Electronic Music,0
remixes/disclosure-remixes-uk-house.html,https://remixes.vincentbastille.online/remixes/disclosure-remixes-uk-house.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,789,L'influence de Disclosure sur la UK house et les remixes : un aperçu,,Découvrez comment Disclosure a influencé la UK house et les remixes de Vincent Bastille,,https://vincent-bastille-remixes-legacy.vercel.app/seo-pages/disclosure-remixes-uk-house.html,none,🎵 La UK House Électrique : L'influence de Disclosure sur les Remixes de Vincent Bastille,0
remixes/disco-house-remix-album.html,https://remixes.vincentbastille.online/remixes/disco-house-remix-album.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,477,Disco House Remix Album | Vincent Bastille Remixes,,"Explore disco house remix album through Vincent Bastille's cinematic club storytelling, with curated listening paths and direct support links.",,https://remixes.vincentbastille.online/disco-house-remix-album.html,none,Disco House Remix Album,6
remixes/disco-house-remix-classics-club-ready-guide-2.html,https://remixes.vincentbastille.online/remixes/disco-house-remix-classics-club-ready-guide-2.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,406,Disco House Remix Classics Club-Ready Guide 2 | Vincent Bastille Remixes,,"Disco House Remix Classics Club-Ready Guide 2 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and club-f",,https://remixes.vincentbastille.online/seo-pages/disco-house-remix-classics-club-ready-guide-2.html,"index, follow",Disco House Remix Classics Club-Ready Guide 2,10
remixes/disco-house-remix-classics-club-ready-session-6.html,https://remixes.vincentbastille.online/remixes/disco-house-remix-classics-club-ready-session-6.html,no,🟠 REVIEW — thin or dup,THIN,390,Disco House Remix Classics Club-Ready Session 6 | Vincent Bastille Remixes,,"Disco House Remix Classics Club-Ready Session 6 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and club",,https://remixes.vincentbastille.online/seo-pages/disco-house-remix-classics-club-ready-session-6.html,"index, follow",Disco House Remix Classics Club-Ready Session 6,10
remixes/disco-house-remix-classics-deep-session-3.html,https://remixes.vincentbastille.online/remixes/disco-house-remix-classics-deep-session-3.html,no,🟠 REVIEW — thin or dup,THIN,397,Disco House Remix Classics Deep Session 3 | Vincent Bastille Remixes,,"Disco House Remix Classics Deep Session 3 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and club-focus",,https://remixes.vincentbastille.online/seo-pages/disco-house-remix-classics-deep-session-3.html,"index, follow",Disco House Remix Classics Deep Session 3,10
remixes/disco-house-remix-classics-french-electronic-listening-notes-4.html,https://remixes.vincentbastille.online/remixes/disco-house-remix-classics-french-electronic-listening-notes-4.html,no,🟠 REVIEW — thin or dup,THIN,383,Disco House Remix Classics French Electronic Listening Notes 4 | Vincent Bastille Remixes,,"Disco House Remix Classics French Electronic Listening Notes 4 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp lis",,https://remixes.vincentbastille.online/seo-pages/disco-house-remix-classics-french-electronic-listening-notes-4.html,"index, follow",Disco House Remix Classics French Electronic Listening Notes 4,10
remixes/disco-house-remix-classics-mix-culture.html,https://remixes.vincentbastille.online/remixes/disco-house-remix-classics-mix-culture.html,no,🟠 REVIEW — thin or dup,THIN,390,Disco House Remix Classics Mix Culture | Vincent Bastille Remixes,,"Disco House Remix Classics Mix Culture — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and club-focused",,https://remixes.vincentbastille.online/seo-pages/disco-house-remix-classics-mix-culture.html,"index, follow",Disco House Remix Classics Mix Culture,10
remixes/disco-house-remix-classics-underground-mix-culture-5.html,https://remixes.vincentbastille.online/remixes/disco-house-remix-classics-underground-mix-culture-5.html,no,"🟡 REVIEW — OK content, not in sitemap",OK,413,Disco House Remix Classics Underground Mix Culture 5 | Vincent Bastille Remixes,,"Disco House Remix Classics Underground Mix Culture 5 — a Vincent Bastille guide to house remix culture, electronic remix production, Bandcamp listening and",,https://remixes.vincentbastille.online/seo-pages/disco-house-remix-classics-underground-mix-culture-5.html,"index, follow",Disco House Remix Classics Underground Mix Culture 5,10
